,month,AvgH,AvgA,AvgD,result,HomeCumulativePoints,AwayCumulativePoints,h_avg_age,h_foreigners,h_total_value,h_avg_value,a_avg_age,a_foreigners,a_total_value,a_avg_value,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HomeTeam_Burnley,HomeTeam_Luton,HomeTeam_Sheffield United,AwayTeam_Burnley,AwayTeam_Luton,AwayTeam_Sheffield United
133,11,4.02,1.92,3.66,2,12,27,24.2,25,419.95,9.13,27.8,21,541.6,14.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
134,11,1.94,4.18,3.49,2,14,19,24.9,24,465.75,10.59,24.9,19,323.05,8.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,11,3.28,2.16,3.67,2,26,19,25.4,21,649.1,19.09,25.1,24,811.85,20.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,11,1.14,19.14,8.92,2,32,19,25.5,21,1150.0,33.7,24.8,26,371.2,10.31,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,11,2.86,2.6,3.25,1,16,14,24.4,23,287.2,6.11,26.3,20,413.15,10.33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,11,1.25,11.38,6.52,1,22,12,25.1,24,811.85,20.82,24.2,25,419.95,9.13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
139,11,3.12,2.43,3.24,1,13,19,26.1,29,376.25,7.53,24.9,19,323.05,8.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,11,1.64,5.04,4.26,1,29,15,25.4,21,649.1,19.09,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,11,2.09,3.6,3.51,2,14,17,24.9,24,465.75,10.59,25.9,22,490.8,12.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,11,2.33,3.11,3.44,1,30,21,27.8,21,541.6,14.25,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,11,6.15,1.55,4.26,2,10,37,25.3,34,497.65,11.57,23.5,24,1000.0,23.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,11,1.86,4.21,3.71,2,21,18,23.6,28,529.8,12.61,24.9,24,509.55,11.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,11,3.91,1.89,3.88,2,19,26,25.3,34,295.25,6.28,24.9,28,848.0,17.67,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
146,12,3.85,1.95,3.74,0,20,30,24.8,26,371.2,10.31,25.4,21,649.1,19.09,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
147,12,2.07,3.58,3.55,2,19,22,24.9,19,323.05,8.28,25.3,34,295.25,6.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,12,2.35,3.24,3.25,2,14,13,26.3,20,413.15,10.33,25.3,34,497.65,11.57,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
149,12,3.24,2.21,3.54,2,17,33,25.9,22,490.8,12.92,27.8,21,541.6,14.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
150,12,3.4,2.15,3.51,2,12,24,24.2,25,419.95,9.13,23.6,28,529.8,12.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,12,4.51,1.75,4.04,2,18,25,24.9,24,509.55,11.85,25.1,24,811.85,20.82,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,12,1.51,6.52,4.39,1,40,14,23.5,24,1000.0,23.83,24.9,24,465.75,10.59,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
153,12,1.32,9.72,5.46,1,24,16,24.7,28,994.95,23.14,24.4,23,287.2,6.11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,12,1.31,10.4,5.51,1,29,13,24.9,28,848.0,17.67,26.1,29,376.25,7.53,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
155,12,9.46,1.3,5.99,2,15,35,23.5,30,345.15,7.34,25.5,21,1150.0,33.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
156,12,2.06,3.64,3.59,2,14,23,24.9,24,465.75,10.59,24.8,26,371.2,10.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,12,1.3,9.64,6.03,1,28,17,25.1,24,811.85,20.82,25.9,22,490.8,12.92,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,12,4.09,1.92,3.64,2,13,32,25.3,34,497.65,11.57,24.9,28,848.0,17.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
159,12,2.91,2.55,3.27,2,16,22,24.4,23,287.2,6.11,24.9,19,323.05,8.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,12,2.02,3.77,3.57,1,25,12,25.3,34,295.25,6.28,24.2,25,419.95,9.13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
161,12,1.14,21.51,8.61,0,36,15,25.5,21,1150.0,33.7,26.3,20,413.15,10.33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,12,1.47,6.73,4.73,0,34,16,27.8,21,541.6,14.25,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,12,3.46,2.12,3.56,2,24,43,23.6,28,529.8,12.61,23.5,24,1000.0,23.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,1,1.68,4.94,4.06,2,30,21,25.4,21,649.1,19.09,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,1,5.21,1.69,3.88,0,14,25,26.1,29,376.25,7.53,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,1,5.65,1.56,4.52,1,26,28,24.8,26,371.2,10.31,25.1,24,811.85,20.82,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,1,1.82,4.39,3.83,0,44,35,23.5,24,1000.0,23.83,27.8,21,541.6,14.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
168,1,3.56,2.13,3.46,2,15,27,26.3,20,413.15,10.33,23.6,28,529.8,12.61,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,1,2.23,3.16,3.63,2,17,28,25.9,22,490.8,12.92,25.3,34,295.25,6.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,1,1.29,10.56,5.94,1,35,16,24.9,28,848.0,17.67,24.4,23,287.2,6.11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,1,2.03,3.82,3.46,2,12,17,24.2,25,419.95,9.13,26.1,29,376.25,7.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
172,1,2.62,2.65,3.52,0,17,15,23.5,30,345.15,7.34,24.9,24,465.75,10.59,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
173,1,1.99,3.86,3.57,0,22,14,24.9,24,509.55,11.85,25.3,34,497.65,11.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
174,1,3.34,2.19,3.48,2,22,33,24.9,19,323.05,8.28,25.4,21,649.1,19.09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175,1,5.17,1.66,4.03,2,25,39,24.7,28,994.95,23.14,25.5,21,1150.0,33.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
176,1,3.36,2.18,3.54,1,31,25,25.3,34,295.25,6.28,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,1,1.94,4.02,3.63,1,25,17,24.9,24,509.55,11.85,23.5,30,345.15,7.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,1,4.21,1.84,3.9,1,38,39,24.9,28,848.0,17.67,25.5,21,1150.0,33.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
179,1,3.31,2.12,3.76,1,30,28,23.6,28,529.8,12.61,25.1,24,811.85,20.82,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,1,2.25,3.32,3.39,2,15,15,26.3,20,413.15,10.33,24.2,25,419.95,9.13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
181,1,2.72,2.65,3.4,1,20,17,26.1,29,376.25,7.53,25.9,22,490.8,12.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,1,2.7,2.75,3.27,1,17,15,25.3,34,497.65,11.57,24.9,24,465.75,10.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
183,1,1.66,5.2,4.09,1,29,16,24.8,26,371.2,10.31,24.4,23,287.2,6.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,1,1.66,5.47,3.93,1,28,22,24.7,28,994.95,23.14,24.9,19,323.05,8.28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,1,1.52,6.32,4.42,1,38,31,27.8,21,541.6,14.25,25.3,34,295.25,6.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,1,3.24,2.18,3.63,2,33,47,25.4,21,649.1,19.09,23.5,24,1000.0,23.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,1,4.56,1.8,3.78,0,23,39,24.9,19,323.05,8.28,24.9,28,848.0,17.67,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
188,1,1.37,8.06,5.41,1,42,33,25.5,21,1150.0,33.7,25.4,21,649.1,19.09,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
189,1,1.89,4.08,3.82,0,29,29,25.1,24,811.85,20.82,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,1,2.76,2.76,3.18,0,17,21,24.4,23,287.2,6.11,26.1,29,376.25,7.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
191,1,3.51,2.08,3.65,0,18,31,25.9,22,490.8,12.92,23.6,28,529.8,12.61,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,1,2.88,2.53,3.38,2,15,28,24.2,25,419.95,9.13,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,1,1.8,4.76,3.68,1,18,15,24.9,24,465.75,10.59,26.3,20,413.15,10.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,1,4.4,1.88,3.58,0,24,39,24.9,19,323.05,8.28,27.8,21,541.6,14.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
195,1,2.38,2.89,3.67,0,18,30,23.5,30,345.15,7.34,24.8,26,371.2,10.31,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,1,1.2,14.81,7.38,1,45,17,25.5,21,1150.0,33.7,25.3,34,497.65,11.57,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
197,1,1.86,4.08,3.86,1,50,39,23.5,24,1000.0,23.83,24.9,28,848.0,17.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
198,1,3.25,2.13,3.75,2,31,36,25.3,34,295.25,6.28,25.4,21,649.1,19.09,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
199,2,1.64,5.55,4.05,0,30,32,24.7,28,994.95,23.14,25.3,34,295.25,6.28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,2,8.22,1.41,4.75,1,18,50,26.3,20,413.15,10.33,23.5,24,1000.0,23.83,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,2,1.99,3.83,3.64,2,28,21,24.9,24,509.55,11.85,25.9,22,490.8,12.92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,2,1.89,4.21,3.64,1,33,15,24.8,26,371.2,10.31,24.2,25,419.95,9.13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
203,2,1.35,9.18,5.22,1,34,17,23.6,28,529.8,12.61,24.4,23,287.2,6.11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,2,1.4,8.33,4.83,1,42,24,24.9,28,848.0,17.67,24.9,19,323.05,8.28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,2,4.02,1.88,3.85,1,20,29,25.3,34,497.65,11.57,25.1,24,811.85,20.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,2,1.62,6.03,3.92,0,40,19,27.8,21,541.6,14.25,24.9,24,465.75,10.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
207,2,2.64,2.71,3.43,1,24,18,26.1,29,376.25,7.53,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,2,4.43,1.75,4.16,1,39,45,25.4,21,649.1,19.09,25.5,21,1150.0,33.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
209,2,1.47,6.54,4.83,0,43,19,24.9,28,848.0,17.67,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,2,3.4,2.27,3.29,0,20,31,24.9,24,465.75,10.59,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,2,1.45,7.52,4.72,0,51,34,23.5,24,1000.0,23.83,24.8,26,371.2,10.31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,2,3.81,2.04,3.51,0,25,35,24.9,19,323.05,8.28,23.6,28,529.8,12.61,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,2,1.93,4.22,3.56,1,35,24,25.3,34,295.25,6.28,26.1,29,376.25,7.53,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
214,2,3.39,2.13,3.64,1,24,39,25.9,22,490.8,12.92,25.4,21,649.1,19.09,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
215,2,3.03,2.54,3.18,2,15,23,24.2,25,419.95,9.13,25.3,34,497.65,11.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
216,2,6.39,1.57,4.06,0,18,41,24.4,23,287.2,6.11,27.8,21,541.6,14.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
217,2,3.86,1.92,3.85,2,19,46,23.5,30,345.15,7.34,24.9,28,848.0,17.67,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
218,2,1.25,11.89,6.59,1,48,28,25.5,21,1150.0,33.7,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,2,1.53,6.23,4.38,1,32,18,25.1,24,811.85,20.82,26.3,20,413.15,10.33,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,2,2.93,2.42,3.51,2,51,51,23.5,24,1000.0,23.83,25.5,21,1150.0,33.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
221,2,4.43,1.84,3.71,2,28,54,24.9,24,509.55,11.85,23.5,24,1000.0,23.83,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,2,1.86,4.59,3.54,0,35,26,24.8,26,371.2,10.31,24.9,19,323.05,8.28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,2,1.67,5.15,4.06,2,35,38,23.6,28,529.8,12.61,25.3,34,295.25,6.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,2,1.38,9.42,4.76,2,31,18,24.7,28,994.95,23.14,24.2,25,419.95,9.13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
225,2,2.48,2.99,3.31,1,21,19,26.3,20,413.15,10.33,23.5,30,345.15,7.34,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
